"1.0"	"3.0377957020683506"
"32.0"	"5.388557643664228"
"63.0"	"6.246911559264627"
"94.0"	"4.723272113117441"
"125.0"	"4.883966694281508"
"156.0"	"2.1827628922867395"
"187.0"	"6.256690750118163"
"218.0"	"6.973078233433765"
"249.0"	"2.833078157461003"
"280.0"	"5.821007713764803"
"311.0"	"7.067358745582922"
"342.0"	"6.524069673252531"
"373.0"	"3.379450662176993"
"404.0"	"2.26213746715783"
"435.0"	"3.5510386305950066"
"466.0"	"5.925194586086895"
"497.0"	"6.9644352703861205"
"528.0"	"6.90355998373872"
"560.0"	"5.725652800797694"
"591.0"	"3.299852336229342"
"622.0"	"2.3012444778875882"
"653.0"	"3.71803897786988"
"684.0"	"6.2956425157021405"
"715.0"	"7.6782048665275795"
"746.0"	"7.746040870191038"
"777.0"	"6.458354098390874"
"808.0"	"3.92436126246076"
"839.0"	"2.4164215310759483"
"870.0"	"3.104411484152028"
"901.0"	"5.661259802609627"
"932.0"	"7.716005394001939"
"963.0"	"8.293954714990813"
"994.0"	"7.6782048665275795"
"1025.0"	"5.530496503379389"
"1056.0"	"2.953413517607756"
"1087.0"	"2.397449661025058"
"1118.0"	"4.221505243741908"
"1149.0"	"6.806514009723491"
"1180.0"	"8.160579996959754"
"1211.0"	"8.187666062567569"
"1242.0"	"6.824283198058367"
"1273.0"	"4.193800846917308"
"1304.0"	"2.5101401683926072"
"1335.0"	"2.884976380185056"
"1366.0"	"5.388557643664228"
"1397.0"	"7.857043841615977"
"1428.0"	"8.798609864340266"
"1459.0"	"8.465184262363321"
"1490.0"	"6.589051732784162"
"1521.0"	"3.89529897408967"
"1552.0"	"2.5470965004385264"
"1583.0"	"3.1209466783095525"
"1614.0"	"5.7575999393062105"
"1645.0"	"8.133269351148238"
"1676.0"	"8.922961222724416"
"1707.0"	"8.584498279194245"
"1738.0"	"6.653324045780454"
"1769.0"	"3.8807125092174295"
"1800.0"	"2.5470965004385264"
"1831.0"	"3.054522372497441"
"1862.0"	"5.628822304116007"
"1893.0"	"8.174143855921352"
"1924.0"	"9.12679416738468"
"1955.0"	"8.722718565277066"
"1986.0"	"9.179931034417036"
"2017.0"	"8.922961222724416"
"2048.0"	"6.93840979765786"
"2079.0"	"4.124054920684292"
"2110.0"	"2.6742333193285623"
"2141.0"	"2.815665508561703"
"2172.0"	"5.3071941899748625"
"2203.0"	"7.92959449920783"
"2234.0"	"9.168084812650633"
"2265.0"	"9.193019958565234"
"2296.0"	"8.15375979614232"
"2327.0"	"5.61796051436023"
"2358.0"	"3.0377957020683506"
"2389.0"	"2.5470965004385264"
"2420.0"	"3.71803897786988"
"2451.0"	"6.524069673252531"
"2482.0"	"8.854867146955538"
"2513.0"	"9.269909294067766"
"2544.0"	"9.20585086519398"
"2575.0"	"7.812961902689843"
